0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
57.4488243,27.3946055,64.2347156,64.1201872,33.1714521,46.4357117,12.2190896,101.8055151,103.0689577,110.6897614,4.5411472,94.2307794,57.6596853,62.1097825,71.2479866,71.1585879,47.9416405,36.6387488,80.0247349,79.1483767
72.397546,43.3604381,84.0337352,84.2013484,36.1382263,51.1347618,20.5854567,107.821077,131.1835107,135.1549314,9.3238622,101.6471553,62.5267249,71.5249013,98.2298801,86.0224176,63.057118,50.3032457,31.6998748,82.9812132
86.4796549,56.8427326,23.3049003,5.3621604,40.5551558,56.0501075,27.5526273,110.7903899,30.7891322,21.3966703,14.7080056,4.985853,66.6589289,77.8237031,15.7383403,92.2736217,74.1228391,76.3018501,82.0498403,87.8822707
102.1602526,71.4412004,49.8205718,9.7786345,46.3556616,67.3330617,33.6525005,113.9872667,37.221675,30.1286556,19.3404983,10.0199857,71.5420326,85.4731026,24.0391535,98.6369592,36.5794701,37.8148931,0,34.4298603
12.2393549,85.3241048,59.6518632,13.012532,50.4397186,70.7338508,36.3509062,116.9233604,50.5889255,36.3116076,24.6400565,19.3690758,77.6260794,26.4218356,32.8041116,104.4371569,76.62488,48.963657,0,54.0146072
27.0213275,99.4053416,76.5506794,18.4778613,55.7551187,9.4087356,54.9994395,119.7708167,65.0363263,49.1601873,34.7702636,32.251912,85.740987,51.819898,46.5204428,111.0033193,37.1676843,61.0787592,0,85.9954179
42.9366972,12.1132652,83.9508257,23.4431135,63.0545666,33.2056574,70.3831979,123.489511,75.9850721,63.1763701,44.305761,43.1509015,11.0419188,57.7028654,59.6683226,117.7889702,48.6837113,2.9318731,0,33.697466
56.835936,26.7629112,10.5568248,27.3607115,70.4869343,40.3051186,79.2977714,127.3393502,87.1184602,75.1076375,62.3204402,60.5998531,26.3906957,61.8021528,70.617288,24.5596144,60.9991816,7.932504,0,82.7103262
70.8345803,42.5106773,18.0522973,32.0582397,9.4273774,49.9712034,89.1323801,132.1038963,97.5498653,85.6590756,81.9359899,66.6000575,39.4727585,71.4859825,110.3827176,117.6698256,76.4144444,13.7825101,0,89.343466
85.3998772,56.4428524,23.2378063,38.9255652,18.2927595,63.0199603,111.2132406,136.5859593,103.199353,103.2228869,94.8508967,81.5487607,51.9218442,85.816867,13.924251,13.6445005,3.7122799,22.9974063,0,5.5874245
99.5986032,70.625668,27.4200099,43.8265676,33.1589725,25.8450613,123.8618847,143.9383965,116.5661157,118.2208192,9.4134658,86.3151897,57.7549896,28.1545367,24.5258802,24.1435945,8.2120763,27.4301528,0,22.0035571
